ENTITY_ID,ENTITY_LENGTH
1161687,218.15878
2607721,70.51352
2737043,1.6715195
2823418,280.5714
2786353,1.6878073
1819725,271.23926
613488,373.1576
137078,522.6835
1945011,525.2415
2276761,373.1576
1224319,189.78342
2359645,199.26018
907769,574.6324
2064660,373.1576
870239,141.26627
571079,368.4369
2770147,41.458088
2758169,648.5639
626803,368.4369
1573113,330.7862
1806340,143.26074
2210465,293.64417
1193485,50.1233
1650428,145.13199
1513548,221.95937
1950032,297.1672
365098,42.814903
2942351,172.6916
2341167,31.022642
1722267,321.20828
318376,487.64163
629407,368.38495
1364929,281.32416
2412612,273.36465
472433,342.5527
2566933,482.06686
2712211,382.5317
107011,449.86612
1997033,245.25317
1034438,3.5212417
2607105,587.8833
1531888,96.461754
29156,499.71765
1317872,509.67462
1340915,285.1142
176869,551.01996
1044591,143.07623
1717496,184.04846
1416490,311.76605
2510667,128.60161
2570239,349.5831
2444347,2.6138458
1348563,140.63853
874451,342.27
183879,1.8374007
265915,492.86682
261904,670.3993
125295,455.0221
2684500,162.57983
939440,168.33401
2146219,283.79242
2498188,123.52639
19563,650.35077
2802754,1.7522907
313904,444.50366
1647035,26.685507
1532217,311.70758
281417,549.77466
873062,373.01392
2755074,354.29535
1619713,186.09499
947999,61.352448
1948708,467.44308
2012485,319.65375
784704,221.49225
335799,674.17035
1846710,215.09445
2022679,299.41483
1363702,271.75916
155518,350.5057
1436666,390.51224
2804465,149.01068
559138,298.9213
2863061,464.17694
2925352,105.43391
982051,255.811
619871,373.1576
2132077,360.60864
1644332,103.59045
2628424,326.45105
2268850,390.89655
1700489,209.245
2422709,843.93555
2097027,485.91562
16425,437.53574
819770,375.59378
276656,222.90456
1434935,126.36498
326593,6.6801496
297684,453.7487
1302930,37.386353
1446149,134.11563
772682,485.90195
991940,86.26168
1850514,227.32426
2245781,372.87027
1324125,57.045383
281261,236.03687
1148985,188.73238
1495298,158.40477
1443112,418.09982
422189,237.5557
2166743,468.03564
1683256,8.847656
167082,365.89285
231290,605.7186
1722609,211.79077
1217703,204.86098
2819494,108.42315
829118,285.87488
225202,367.76196
2583382,72.89095
2755957,435.78436
1023984,3.3856227
1103773,307.79297
1373934,420.6809
1783778,365.6825
2781781,22.116875
1722239,256.27975
1241289,252.934
2953213,170.98653
2074831,44.72955
2209446,296.1859
2763435,70.19201
1362429,473.75305
1185793,400.71405
1479463,236.33467
798808,362.73798
1330866,90.8104
1316600,151.40285
2246130,354.2139
770228,230.81786
1355529,279.70377
2877512,166.24417
37982,366.8793
2453872,48.179443
1310854,68.786446
407698,543.5154
760326,373.1576
1723128,156.3999
1100614,60.536655
2196722,495.80814
1402213,303.91452
1815144,375.36026
189771,312.96036
2231535,399.6186
1745840,61.255672
2462740,404.70337
1821601,380.56897
1945489,331.1543
2961458,157.0823
1381655,172.38521
2486713,228.04247
946883,316.25995
1742611,358.05206
1864444,2.139225
846780,373.06183
145138,605.0122
558428,351.5208
1710524,24.970112
574125,368.4369
2280210,365.9093
1520496,421.62607
2169188,279.83096
2356009,472.48688
970121,221.94482
2871166,588.5586
2120249,495.80814
228360,516.6096
244628,321.70764
1129525,12.73266
722233,573.8472
1001012,3.0599349
725832,1.5708997
2794767,111.24583
2769186,686.6764
2787739,672.44556
593660,493.67352
462829,376.45618
1916740,201.94629
2682829,402.35608
311684,598.98035
697250,541.70105
2248619,128.30318
612377,373.1576
271354,540.8668
2375832,125.549255
1213433,388.16296
1362118,88.67245
1498196,322.97333
2594262,380.04184
22646,266.6186
2002094,319.65375
1639174,429.49182
1154560,138.63806
517260,622.00006
648108,222.89442
150067,388.07263
1467355,279.3035
2171520,188.69965
1950580,652.8251
1319003,2.212652
2490247,373.1576
542796,367.86572
2546916,370.84692
1402450,187.24521
812619,342.27
994771,256.75925
2862448,327.87964
629432,373.1576
1768703,558.49866
2271501,314.64822
279664,470.93152
851552,477.05194
2698545,492.2859
190703,368.5407
1707575,114.496216
1610832,570.77454
226507,564.7479
2586894,177.80206
2395773,286.25858
1858458,406.8565
1050947,373.20547
384921,373.1576
2528616,290.9513
1234381,183.689
1025244,117.33186
47704,236.03687
526978,564.74457
328525,157.56677
1190222,278.15222
2116105,56.143623
782906,342.27
2382472,268.37207
2315992,27.502127
905326,484.56024
1889210,183.29498
339526,527.0482
475211,191.75525
2544784,441.14066
1598309,291.48047
2246756,65.90591
392084,489.66583
2720612,182.35431
627604,373.1576
2587453,234.79126
166979,518.6084
813080,342.27
1093512,117.840065
670709,366.3601
915386,2.4228537
1416400,24.61585
19463,463.65738
1193293,218.72314
37442,493.31708
2677182,192.73685
1674853,130.68875
2358678,338.54453
1673297,394.07526
2117473,351.8988
1024949,41.711628
401995,520.9363
2690035,161.49353
2168884,295.42133
2803964,144.82825
1122057,247.943
2079072,214.62877
1303823,529.5149
705569,373.1576
655443,373.1576
901657,229.27127
6994,472.69357
513591,735.5967
1510186,170.80357
2120262,350.736
2176459,336.263
1433596,316.54462
1074050,68.08102
1028150,189.82071
2247731,99.61091
1023247,482.63705
284300,445.3425
2658157,269.01886
2272437,204.6207
372900,175.14792
782380,218.82263
2126881,93.507774
194355,236.03687
1299873,47.035316
1957258,78.47466
1394992,3.4821348
1978831,319.67157
864490,2.4384663
2058630,138.97357
1463677,465.48715
386691,682.37085
2360528,225.28912
1777105,9.431519
1070762,125.89789
23993,365.21796
484818,313.25885
2997689,219.02705
2484443,348.69894
1737206,444.99948
1809358,90.052055
1433918,117.56721
475143,373.1576
1572808,58.221626
2022543,192.50003
2034039,208.64935
2807362,200.74796
2493130,523.5665
983505,83.30056
2206226,373.60498
1269680,2.9925025
2843159,212.11417
407134,65.96422
1293974,141.84727
2957918,152.52197
2669017,252.89487
584227,373.20547
366861,367.19086
1642562,135.337
1255269,313.76578
11698,470.1814
1001292,373.06183
2551,493.72983
491602,373.9579
2140451,373.1576
368756,492.86682
1966453,180.56876
719663,236.03687
129179,294.86624
78191,236.00584
993979,53.92351
1863730,326.69614
1573008,286.69275
2991900,3.8138742
2460131,114.96841
1431511,137.94312
806489,222.81743
2565419,6.094694
2067241,325.61646
633566,373.1576
827516,255.95065
109790,166.43379
2299864,377.8636
628072,373.1576
12883,41.308926
949270,341.28354
993279,92.81845
284520,266.11438
820492,373.06183
1282950,15.089711
1987571,149.32684
2561923,270.0785
1032867,270.90607
2464302,367.5714
843528,373.2055
2192733,475.4173
627096,236.03687
2104798,469.39917
668002,425.59833
2069964,379.9864
1460889,246.02863
530843,493.31708
2597041,217.32283
2696299,559.5453
2713159,320.94873
2727748,391.5161
1345135,254.4161
2760811,98.3784
1523832,473.23743
1957062,380.11102
730675,170.65671
2497420,215.8501
2083467,416.42676
1939190,117.01406
2767482,216.93124
779591,373.1576
1451914,260.46893
78756,293.76285
1680331,59.674698
1590463,114.84002
2556770,161.28685
1451043,299.0536
1732056,320.05188
1854611,2.222383
1145247,267.47498
2181156,265.38293
664985,366.3601
1449234,461.92804
1307361,220.69505
1341078,0.6909673
917221,49.659286
278595,651.166
875335,2.685326
1629355,281.46588
300518,441.36078
144234,602.1919
1678758,40.52144
1563759,29.693674
1979049,115.292885
2407384,466.3673
1380891,125.46729
799065,342.27
848490,3.444572
216888,367.76196
2873970,686.6764
1751222,597.37744
2829245,439.64206
2068947,386.88025
1431464,113.71583
848059,49.126213
669786,541.5121
583335,382.60028
1813425,158.16089
2164422,864.6115
2032529,503.66443
1746045,610.09
340209,546.80786
2432555,300.6648
1734295,4.663445
6783,382.90283
262872,1.98999
2831536,578.44476
2240311,246.00493
2850111,153.07297
2122883,314.42926
78244,469.44604
2954345,686.6764
375890,423.22897
613728,373.1576
2677928,166.57716
2771925,317.83167
302628,661.8478
1492680,46.697296
2522490,347.6542
571000,453.05292
1963035,79.30608
931090,2.5803463
2011206,182.64578
2709246,435.58807
715426,373.1576
160605,700.3861
585884,372.19983
2724486,245.61707
291127,236.03687
2039843,304.0251
295803,4.6043625
369284,581.59436
1526905,287.15698
20224,650.3507
542650,517.15283
568088,418.8533
2970872,295.38144
2294818,173.59299
2585762,320.05084
2207476,393.63345
2273643,125.65118
2244467,172.86707
804290,344.08713
1627533,96.53797
644564,373.1576
2530578,368.924
1298449,9.999934
1595531,208.15875
344805,568.2236
2679823,439.2276
2300400,303.47543
1982534,155.69852
909085,150.826
1334845,307.1895
1862089,44.655846
1436536,112.330605
590179,422.22852
2520497,508.0625
1216448,102.24028
2647932,2.2121687
1440624,69.64553
2393303,545.8602
2401844,149.40411
2841676,198.73883
2168665,165.88643
482984,2.0790656
13551,436.5769
1018486,333.60223
1401224,138.89557
1365436,29.365395
1158235,230.45523
1925222,113.259285
803801,377.54773
176507,605.186
2652795,392.0791
807486,74.92184
1941721,641.7455
1471563,75.915764
943374,373.20547
612992,492.0564
1000005,118.4979
827112,13.948994
1678396,222.44373
578200,548.5682
1072868,222.23883
1739730,74.54884
113513,312.44144
976072,240.53136
2852642,321.25253
862485,342.27
732248,472.49408
2482863,373.1576
2190859,330.3747
1360544,234.27994
2806718,65.122284
1093273,275.8843
2035886,207.76752
2514728,351.78662
1344713,140.56824
1658013,429.552
59349,461.46436
603967,373.1576
926284,635.27246
373978,371.3857
2819028,399.69714
2352486,141.33423
2188641,443.72495
1666108,37.550957
1700059,199.73923
1194504,467.5752
1400876,72.64707
1800026,270.23773
1688583,183.92636
519246,570.97577
1044817,312.77463
1705238,154.47247
1706015,93.33448
2885822,561.1957
1249284,284.6829
2603444,674.5837
2474220,509.99213
2839713,360.8252
2274795,360.91333
608551,373.1576
764640,236.03687
1714005,132.66112
2829859,578.69653
470621,367.19086
2448809,270.61996
5275,566.96295
1845877,295.4826
1498857,372.8703
2263161,321.7965
2792172,283.25952
1681847,151.12479
571423,597.06445
904485,334.9209
334076,494.46146
1483168,12.655793
2993153,1.4729621
1027322,31.641756
2535651,355.43732
14421,371.28992
20156,433.6421
2387208,614.3666
1532018,96.461754
2188070,292.6514
2283986,288.68796
931533,43.256176
652101,373.1576
840171,372.96606
2663944,276.76733
1196344,428.44208
2221900,451.8488
913205,189.04669
2992114,80.830605
2203907,289.67914
1934488,205.09494
1950061,369.03964
2552992,66.61893
1704405,93.021935
1278150,390.9269
1413513,405.70532
184973,362.20343
213651,481.78354
2622785,189.07878
2492887,492.0564
2266471,550.65515
897188,396.01532
2460991,301.9487
1266751,279.4453
2884196,189.90799
1387492,134.34253
46712,367.19086
201291,373.1576
2869888,573.71155
1388221,211.60492
1540110,410.92828
2287629,198.99359
15126,368.4369
2149397,76.09147
1476885,159.94693
541085,288.28433
1243680,78.26331
1675333,283.11078
2597721,504.8703
1757519,342.35614
1892825,368.5407
2620831,97.438515
2224921,246.63269
2452929,236.43484
186851,455.94153
1842702,375.35556
1232876,29.950129
218351,516.90515
797753,342.26996
266264,541.68384
2226770,420.50787
1744390,111.51913
1619156,293.28082
735163,368.97958
941076,282.35675
2041205,492.83545
2084776,407.10284
1986852,214.49103
951190,149.56903
2746427,226.16663
71895,522.5797
589662,270.33902
917601,372.96606
376447,314.21265
1435218,528.2933
1994456,664.83966
1135502,143.02359
2515940,656.941
895061,225.76392
1334453,165.71693
1472444,39.152897
1283442,164.59624
2999240,129.52364
592790,370.38004
251284,567.0449
679563,548.5682
2764873,127.46114
1946911,205.45856
1794936,361.34497
2131623,139.33783
1011296,159.68494
151541,542.47845
1535053,555.7678
750203,343.3874
1433730,70.68377
1970172,215.86731
2660000,135.84622
1929536,340.01746
1944999,1.9825714
982073,280.12103
103487,452.66907
1844849,217.23505
784770,484.00107
2263088,150.56456
2218892,390.50787
2552878,187.27522
1450822,341.50073
724585,373.1576
1596942,637.3087
875193,359.18454
2284108,191.50906
819866,273.14276
1387599,159.85373
1950558,163.13495
649093,373.1576
1904288,430.1176
855992,6.432071
654027,373.1576
1061608,329.1288
1662564,107.83733
1329802,6.3324018
2420740,339.5089
573374,450.08844
1884850,364.3073
1281346,386.7508
2467477,472.88104
922827,105.79598
480274,494.42392
897037,172.32742
2012083,295.65747
1231402,23.10809
128167,548.6012
397441,388.5843
1488977,171.20789
1796677,684.7252
2868251,89.33502
2965219,452.86874
802998,109.64871
2668741,161.23183
837420,271.3396
106839,368.4888
2909317,248.81848
1464309,152.64474
1593978,167.7901
728802,305.11316
2649933,636.964
2559953,221.69817
1949359,269.69333
1810557,110.87242
2192933,492.0564
1461094,158.30243
823903,372.87027
259861,373.20547
1879313,328.37897
2716289,145.95053
1162198,592.7909
2011932,216.26247
483650,222.22623
1136681,138.95523
2479411,300.19363
2500393,273.98755
845397,373.20547
906787,451.94754
549668,363.1931
802542,373.20547
919591,154.15349
2151253,146.88089
2163816,668.69934
1640292,606.6249
1418073,63.296158
592131,369.2307
1870166,372.91815
1903648,424.46674
2090922,147.27095
892509,341.54315
1502918,166.4204
2601589,341.90073
2660401,77.42896
2297970,455.2973
230271,562.8158
700404,541.70105
2196336,20.28233
1748255,422.12024
1238848,155.85149
2384049,237.26091
703925,542.4226
2470233,209.3027
1237806,99.20603
1245956,483.93738
1896108,389.86176
392831,581.00635
529903,332.48425
580689,367.19086
796590,477.66006
890078,290.1538
243206,235.69588
2685313,289.68414
1135765,145.04996
437290,235.69588
410341,207.21521
729708,98.514435
2343332,411.70728
2614978,235.37495
2814759,302.7295
548124,319.28143
2012728,3.4717667
919512,5.0001416
2212160,105.46015
1424267,197.11755
2938813,38.022793
443728,565.3709
2546912,2.4690678
1795482,365.60385
1380907,120.754326
2903610,296.14532
429596,363.29694
2935177,460.6679
766266,219.19406
1634705,341.54315
2792648,231.90347
425470,472.499
1315335,265.6275
2089260,71.368675
2674233,419.94934
1050903,304.6096
2600890,36.312996
2199051,203.5868
1353700,373.06183
555393,517.8304
1473612,264.96735
218679,635.0114
2748102,358.7171
42811,237.43169
1665420,54.7019
2072078,295.75476
1085923,187.81674
2591829,210.85507
2465535,199.441
754559,373.1576
1231952,81.94919
440375,512.0324
983209,60.003822
2337125,3.296946
1719297,107.32016
737786,772.5812
2425260,71.6374
1448610,2.8350415
2777903,648.0327
2878249,136.23659
2221748,447.78394
1903578,393.93317
541522,652.53406
630195,373.1576
587709,581.5209
1819494,353.08282
367082,4.492308
2709258,298.7624
2547107,44.33831
2960849,262.9226
1312757,223.9408
459144,367.19086
839521,293.81317
1707939,113.920166
1287311,510.97098
1608335,471.4938
954801,206.78308
638446,368.4369
2742010,162.03043
2214694,38.191338
2591482,245.45714
2050774,579.537
1099495,371.07507
1146739,58.319942
1063787,77.077255
476639,465.6228
488970,580.28345
2665056,581.08875
138692,516.45355
954547,444.89795
320857,487.59665
1037184,261.03522
2639514,292.52197
975512,342.26996
145422,460.30798
239718,372.104
2243851,373.1576
690529,468.72662
115738,510.89908
1748464,267.89682
554866,266.20486
2442260,436.6873
1484139,2.2965274
1553418,164.90549
953894,464.4339
1832331,378.46844
2692644,566.4752
2200156,175.01059
596894,366.3601
2954729,35.314335
421076,522.5797
2484933,127.67893
122499,416.99023
98473,368.4369
2621759,357.4154
2259564,355.67407
2148015,227.56856
125571,575.3794
2704579,746.41614
874917,2.5384781
1858000,152.30447
1341873,78.717995
1871476,128.87703
613995,373.1576
337429,367.19086
2263457,154.3892
15602,371.28992
1183901,574.2263
2125362,242.34477
1217052,359.76974
1173630,203.82803
1592435,515.33154
242965,615.8205
622730,373.1576
1472929,299.98572
1404597,147.66522
2936812,339.8591
79024,511.8235
492231,538.5216
879451,21.808538
861955,588.6002
1870667,1.9027646
92699,236.03687
2948951,460.57568
2455643,486.0771
1989035,231.1297
153337,368.7484
677929,234.92096
1011562,327.3694
150478,517.1308
2962606,223.4538
741158,269.03635
224816,367.86572
891923,222.81743
1281223,408.51
2301843,71.240326
367466,367.19086
791740,341.64697
2338227,232.48138
523664,211.14716
771494,233.27815
458963,369.37433
1841258,693.97107
2609990,487.98346
2911472,542.459
1804484,294.48956
455640,452.837
1826056,294.4651
1616262,149.38135
1174327,196.96841
2519718,324.0324
472753,535.5913
1799473,104.917145
1533100,243.82605
2261339,364.4171
871946,172.1387
1036510,251.6625
1646789,165.91103
2984665,144.63295
432241,222.89442
755904,373.1576
1416076,486.04047
2104008,405.36737
2658907,378.1858
2436220,91.55512
1420375,478.38654
2640772,192.03696
177387,629.84265
1543377,301.47482
1487234,0.5933956
854776,314.99936
2717027,326.22864
1232653,73.79893
2286687,47.54652
575344,425.98145
2944415,205.36508
656769,373.1576
228133,489.81204
2255862,13.017301
413122,373.1576
2573321,794.4211
2079149,161.9155
1545252,221.63501
2798464,256.58316
1127109,460.84448
1110281,559.6896
1506240,91.634575
1245917,271.98938
2846860,686.6764
774729,363.1931
908141,180.55397
640947,373.1576
558721,425.95557
488599,371.24203
168029,580.8594
519079,555.6172
285940,581.83936
992344,66.01342
2352630,405.93976
2701625,105.56904
315295,562.2907
892550,201.90985
1894342,176.86954
329053,373.1576
10182,65.96422
1675813,411.39307
2993945,262.39618
321818,236.03687
837120,361.16516
515869,581.3249
666587,373.1576
213091,35.66151
2470413,98.24262
216442,322.86588
370804,219.37784
1645096,238.65619
2097568,8.926345
2786404,239.83102
1912048,151.85754
829102,342.3738
2077625,339.91907
1256581,340.7474
694722,560.17615
1873164,46.788734
2803963,497.56064
283380,236.03687
573410,650.1756
1863647,194.6637
2608166,311.90668
2810523,174.67105
1437680,91.647446
1299753,339.31653
1934778,7.3175626
2568409,180.31473
2567447,288.82214
724693,373.1576
1217796,475.06494
861949,363.03735
485149,367.65808
1946529,2.294251
774396,370.9068
323597,511.7523
2896094,151.04039
2991716,665.5719
508955,373.1576
403442,594.225
1810309,372.87027
1492972,363.08926
341292,492.81055
557779,570.1745
1572329,44.76928
576582,376.00397
1562280,216.05692
1775589,353.25546
314662,7.626503
2149808,436.73254
1954831,245.85544
2438053,333.50455
2271542,137.06851
1811730,251.87964
2220242,214.9899
1244952,24.016052
1458379,5.4934497
1960567,49.997063
1359310,187.97331
788226,344.0352
1817553,285.0042
2621558,309.159
1377915,207.29388
257209,367.19086
535226,543.77893
941562,253.71152
749931,373.1576
537424,368.5407
227715,435.11096
2464643,86.966545
2021373,89.518074
2246684,246.43872
585646,628.08185
2345687,307.8725
1073394,373.1576
1972048,230.67462
2826086,191.9485
2829916,333.10397
982530,263.50494
217945,518.8834
535105,470.24957
1325143,503.149
472755,271.10815
724017,492.86682
787473,342.0623
2257617,467.72745
340064,236.03687
95160,248.11397
1508903,508.21805
1068946,107.35604
2774720,667.26935
1747656,356.89447
2655603,356.66968
1235775,299.18033
395552,317.81674
133109,372.39136
2937185,619.6332
2032984,305.94318
2728148,274.41754
1472347,13.775039
56915,288.83322
2364584,559.6867
402456,466.2149
1216394,193.77066
1412543,148.58246
394187,284.99646
2825141,6.723639
1612690,68.462135
865580,213.98918
447632,367.65808
2229269,256.77588
1897201,762.4984
1628201,28.640085
2100516,319.20703
2557843,267.57483
1570774,336.36856
162230,506.76877
1612034,154.01889
2796208,667.26935
841412,183.78308
804385,372.87027
339839,246.75064
718984,373.1576
1682851,594.34485
1116955,216.65784
1722886,673.7844
2740542,246.0034
1037068,133.7013
1471906,100.15232
2875112,591.99414
2096236,224.47021
1968016,226.93777
239029,373.20547
1909976,329.60263
706908,521.53986
2129931,453.8529
94970,596.6199
734016,548.6367
2446116,143.71237
587927,371.24203
1823676,30.529661
2966452,18.964865
1422872,117.82218
2985313,84.04539
1833274,498.69705
665543,235.13795
899683,391.73065
1730943,142.93887
446705,231.92111
2417326,549.96277
1468574,240.59299
2152474,153.62967
2454022,656.941
476268,580.8594
971637,1.7737713
2622354,171.71832
1688270,693.97107
2561734,271.68042
387106,485.81836
2006705,466.32892
2194503,514.8309
35336,541.0531
1894380,449.84164
2943447,45.28736
1788742,480.99432
1235133,513.8751
345651,606.58386
564566,455.96503
230356,581.00635
345069,367.19086
142754,167.51729
338876,607.1803
1123915,320.2356
1825428,503.89108
1707607,493.99292
1476381,194.16815
574059,181.22308
1677165,444.54208
1773460,49.65669
2751990,296.67508
1301957,278.9054
1188117,133.31084
293966,234.95197
1025546,295.84406
434423,438.89398
1086827,303.56036
228389,318.98325
1465380,288.26678
459502,462.94922
817100,173.55595
1956714,130.93962
828946,293.14868
403392,236.03687
1119044,52.57788
459636,580.8594
2832783,686.6764
2859412,565.1631
2429508,286.27356
2767672,351.80917
2542454,235.75034
1408130,372.87027
1032350,379.8299
989385,136.423
1824333,331.32703
1264164,299.87585
2833211,682.1569
532080,524.24536
1058114,2.3621075
1706067,255.82056
1877677,408.49048
556473,516.9051
88387,365.7371
2836157,403.63132
539676,371.86456
558148,334.45398
1528778,453.91666
2871481,303.70505
2544623,76.96493
2939580,212.33525
1979022,66.87612
782072,344.2948
874437,423.56686
2654992,162.10555
1013636,184.92955
2063847,229.64352
903166,331.21375
2703962,392.6457
731060,373.1576
1674556,98.1491
798268,425.93573
988109,195.1929
2517278,88.334145
443064,371.28992
529932,583.99524
119934,235.32391
1429096,3.9353054
1913583,64.13973
290875,650.34534
2629625,32.824413
2219418,28.338701
885518,113.99069
2755323,319.94464
1560277,156.2262
662984,373.1576
630465,373.1576
148667,441.34854
32190,236.03687
1432062,304.02603
2608699,262.06577
489266,368.4888
2366770,189.55128
1878254,101.140465
574531,370.09268
121948,470.1056
400855,368.0215
2042902,84.949936
161120,270.68915
2897824,371.28992
856831,433.31424
796235,343.98334
1104798,192.56685
853456,285.82104
1656922,369.62033
119297,489.83453
377844,413.8101
2140275,215.89722
1507356,295.25708
940318,417.8942
1515573,10.874145
1467295,415.881
2478544,91.39503
253355,28.630411
1794398,162.83691
2697869,359.26358
1691989,194.84402
421993,334.38623
909921,108.97666
144901,489.68304
2118409,125.55214
270005,313.31818
2364810,147.56409
1662641,31.412106
771245,369.32648
2410219,48.603474
629900,373.1576
114153,371.8167
2705656,21.76673
2071106,382.15594
553833,293.65826
1573103,330.7862
2641089,235.25156
1921426,36.282524
2421794,214.24402
1417714,312.9326
1165647,565.1603
1908869,158.15079
1358432,250.24959
2194590,314.559
920115,363.03735
2544968,161.39525
2599851,359.80658
446899,369.61377
2952249,135.5516
2380983,43.976124
350556,562.59143
1402840,60.24781
50707,322.8369
248800,235.69588
955134,180.7388
472811,421.07214
949491,122.816376
1787024,5.2155695
825247,354.6828
2318526,392.0596
646538,373.1576
2117279,255.21284
2496185,96.551895
1959631,419.74097
566601,235.6029
220631,1.8854232
1739769,490.04755
1194033,107.44732
116467,452.837
2757165,73.97459
2476834,508.9193
1201717,300.632
1482775,202.50323
1978162,258.3735
2568002,39.155914
1129304,58.13311
2657251,75.91584
1188287,313.35498
2331800,105.22076
1274617,526.48773
1987882,635.0793
1904910,384.69147
1825700,324.2737
519669,489.403
89732,367.03506
2745520,667.26935
2330788,430.82544
1137879,598.73596
970414,301.62073
2375704,373.1576
801258,341.64697
2241079,675.60565
2950931,312.3601
2599055,335.84125
2003687,223.6839
369568,428.99228
865706,576.562
338066,305.42786
2115716,3.8904555
1996192,120.45566
104478,367.13892
2103506,328.01477
226473,2.2742996
834925,164.24277
608009,373.1576
1785608,121.564514
644143,373.1576
1322863,170.44865
2514069,365.6505
25397,475.7636
1285616,185.40866
1027864,66.504944
2887799,131.7972
916740,635.27246
522067,66.83935
1307045,398.5471
101583,378.9855
1311538,408.76498
1484365,151.81978
2185298,170.87653
910181,396.26697
274026,162.70358
1932266,247.51009
489401,121.25205
578401,560.7801
891686,220.24986
2939382,92.39678
1419885,363.03735
749599,372.39136
2877084,103.89822
2991111,413.89618
1412034,217.08298
236222,367.71
811815,140.84576
358971,317.96954
2162588,31.778101
642103,373.1576
1036833,244.7893
198516,471.66266
682216,627.37756
1320576,560.34436
152975,531.28467
487892,499.84174
953480,112.61736
1851607,127.963196
1765204,341.54315
1844658,170.85446
2492105,356.90115
2097014,223.16287
1171885,314.6969
941347,550.3661
1101241,299.04953
890952,486.11304
2198538,45.373512
1468730,142.72023
2100047,427.56766
698159,223.51701
1737,605.60284
59586,368.4369
2079457,314.38977
1730242,291.12238
2250530,155.44194
60074,490.19983
1314226,254.58142
1010098,467.78433
51038,371.86456
504275,509.1069
1752699,429.47958
1840646,485.64435
2572685,603.66956
746182,371.9125
1773499,284.22784
1260247,97.46262
132652,540.7129
2469056,568.72784
569960,222.8995
1894687,495.119
523472,350.32727
2132553,186.8997
1204603,8.089276
1281246,386.75287
1149641,426.51596
2516080,297.047
481469,368.4369
1571535,330.6494
417492,368.7484
49604,453.6527
544852,243.81651
876501,1.3879671
1641738,275.81915
211548,64.977974
2798288,516.3404
1480777,470.16034
2018121,35.322655
2207169,159.27425
2781458,176.12755
322536,567.05023
2437549,105.91227
281408,375.0637
895148,225.09555
1682238,30.133627
2784450,428.80383
2034897,588.7347
193222,497.66574
1721356,283.70642
2096032,189.87712
1553866,2.9593241
1279525,330.3544
2061731,213.55814
2527173,6.6955523
1779985,565.3804
2501416,373.1576
2915117,388.24835
894395,391.09277
2190805,272.95776
1724584,502.82205
2266473,110.67926
2162969,359.37784
211033,368.9912
1925067,281.72897
2903276,100.900635
2877049,402.63763
1674680,276.22574
2548626,48.205887
1427697,515.4375
377003,596.598
1920854,236.1918
62019,292.1324
968309,410.18393
1881808,7.8087015
2045745,206.36736
606970,230.1633
2825436,228.33432
1177511,431.39905
2099272,377.89972
1302087,80.87761
2420446,595.9203
359674,13.185968
648785,373.1576
958935,401.91702
907547,933.4175
287923,565.5481
647696,372.104
2635545,136.56956
2260438,49.906845
485615,536.43933
116388,314.74933
1646248,227.14563
2725250,2.0553439
2909260,256.47336
574145,368.5407
1605633,267.06763
1071354,11.872511
1738575,13.596815
1685291,177.64618
2005511,388.35394
1264734,131.79433
5890,583.0398
2361222,300.06586
638909,492.86682
2963266,67.65217
2931019,226.39178
390890,339.61816
997710,329.83105
128035,589.4205
1623390,340.31525
1717279,356.30548
244592,582.6365
1956446,425.8181
1720125,178.05446
1405236,78.528305
851380,523.45764
186155,581.00635
2517678,198.12234
2248617,31.266886
1156766,64.67727
1084087,127.47535
526249,368.38495
1323362,503.76395
768301,365.56393
2390052,344.2293
2835172,737.0842
2803893,410.75943
963440,373.06183
927581,635.2725
1729521,512.8215
1503741,2.8437312
187198,2.6040633
2951970,118.2379
1243085,236.28482
441396,559.0154
1280589,183.65494
1064471,276.95074
196678,3.9524903
879397,228.01266
1619817,478.98325
500503,373.1576
913747,409.06116
2400920,75.851105
1346935,257.36392
1638386,246.49635
2021305,180.28275
1691830,235.01904
689670,541.4519
1549606,215.89377
2478483,102.86341
2274281,88.72257
2317890,3.1025329
2887632,3.090125
1452999,312.8252
2638906,454.2213
2307389,51.307747
2378535,315.07495
2514059,95.491684
2417123,169.27649
2112817,356.02502
1121160,102.19215
707795,430.65863
2224792,24.360378
2077434,342.1703
422330,684.6521
1061539,527.2766
2067552,95.02463
2785019,51.519005
2435926,329.9279
945060,617.12366
2023787,321.49347
743897,446.5462
2687015,163.47533
1480727,441.11346
670802,367.76196
2496205,95.972305
2422776,843.93555
460939,529.44653
2487262,214.23546
1978619,259.75745
164189,368.59262
1502056,3.3435335
2451630,304.87738
2891233,688.88257
1299256,124.66437
2944539,314.7013
853375,200.96735
2854722,79.26972
2549210,193.65903
2627100,544.9564
2603295,66.46584
2995623,213.21603
2292279,299.5384
408728,415.29962
945483,521.2039
1985736,353.93683
1159463,372.77448
2105776,286.25446
2205378,509.54047
434053,371.28992
2056981,95.003456
1200699,147.08615
414364,368.0215
787384,204.02078
88661,373.1576
2830367,211.61163
2586973,268.04773
1187167,308.79144
2185724,369.27856
1467484,188.78891
2889119,264.90573
1913457,370.22333
2423337,98.93904
2391455,66.8868
223255,236.03687
685699,509.2995
1684686,372.87027
2141338,637.8977
404662,444.60815
798285,140.84872
501735,365.16602
401468,270.24
285766,196.54153
2730681,113.6214
1929044,203.54776
1977415,88.043686
821046,372.87027
